estado_sht,clave_sht,glg_andesita,glg_toba_intermedia,glg_brecha_sedimentaria,glg_brecha_volcanica_basica,glg_toba_basica,glg_toba_basica_brecha_volcanica_basica,glg_aluvial,glg_basalto,glg_basalto_toba_basica,glg_volcanoclastico,glg_caliza,glg_conglomerado,glg_n_a,glg_dacita,glg_brecha_volcanica_intermedia,glg_lacustre,glg_basalto_brecha_volcanica_basica,glg_arenisca_conglomerado,glg_lutita_arenisca,glg_caliza_lutita,glg_metasedimentaria,glg_porfido_riolitico,glg_travertino,glg_toba_acida,suelo1_andosol,suelo1_cambisol,suelo1_regosol,suelo1_feozem,suelo1_litosol,suelo1_n_a,suelo1_fluvisol,suelo1_luvisol,suelo1_vertisol,suelo1_planosol,suelo1_histosol,suelo1_acrisol,suelo1_rendzina,suelo1_casta_ozem,suelo1_casta_ozem_2,suelo1_gleysol,suelo1_solonchak,suelo2_cambisol,suelo2_litosol,suelo2_vertisol,suelo2_feozem,suelo2_regosol,suelo2_n_a,suelo2_ninguno,suelo2_fluvisol,suelo2_andosol,suelo2_planosol,suelo2_luvisol,suelo2_gleysol,suelo2_rendzina,suelo2_acrisol,suelo2_chernozem,suelo2_castacozem,suelo2_histosol,suelo2_solonchak,usv_agricultura_de_temporal_anual,usv_agricultura_de_temporal_anual_y_permanente,usv_agricultura_de_temporal_permanente,usv_bosque_de_encino_pino,usv_bosque_de_oyamel,usv_bosque_de_pino,usv_bosque_de_pino_encino,usv_vegetacion_secundaria_arbustiva_de_bosque_de_encino,usv_asentamientos_humanos,usv_desprovisto_de_vegetacion,usv_pastizal_inducido,usv_vegetacion_secundaria_arbustiva_de_bosque_de_pino,usv_bosque_cultivado,usv_pradera_de_alta_montana,usv_vegetacion_secundaria_arbustiva_de_bosque_de_oyamel,usv_bosque_de_encino,usv_agricultura_de_riego_anual,usv_vegetacion_secundaria_arbustiva_de_bosque_de_pino_encino,usv_agricultura_de_riego_anual_y_semipermanente,usv_sin_vegetacion_aparente,usv_agricultura_de_riego_semipermanente,usv_vegetacion_secundaria_arborea_de_bosque_de_pino_encino,usv_vegetacion_secundaria_arborea_de_bosque_de_pino,usv_agricultura_de_riego_anual_y_permanente,usv_agricultura_de_temporal_anual_y_semipermanente,usv_vegetacion_secundaria_arbustiva_de_bosque_de_encino_pino,usv_cuerpo_de_agua,usv_vegetacion_secundaria_arborea_de_bosque_de_encino,usv_matorral_crasicaule,usv_pastizal_cultivado,usv_vegetacion_secundaria_arborea_de_bosque_de_oyamel,usv_agricultura_de_humedad_anual,usv_vegetacion_secundaria_arborea_de_bosque_de_encino_pino,usv_tular,usv_matorral_sarcocaule,usv_bosque_mesofilo_de_montana,usv_vegetacion_secundaria_arbustiva_de_selva_baja_caducifolia,usv_vegetacion_secundaria_arborea_de_selva_baja_caducifolia,usv_vegetacion_secundaria_arbustiva_de_bosque_mesofilo_de_montana,usv_matorral_desertico_rosetofilo,usv_vegetacion_secundaria_arborea_de_bosque_mesofilo_de_montana,usv_palmar_inducido,usv_selva_baja_caducifolia,usv_bosque_de_galeria,usv_vegetacion_secundaria_arbustiva_de_bosque_de_tascate,usv_vegetacion_secundaria_arborea_de_bosque_de_tascate,usv_pastizal_halofilo,usv_vegetacion_halofila_hidrofila,sueloprin_an,sueloprin_cm,sueloprin_lv,sueloprin_ar,sueloprin_ph,sueloprin_lp,sueloprin_rg,sueloprin_fl,sueloprin_um,sueloprin_du,sueloprin_lx,sueloprin_vr,sueloprin_pl,sueloprin_hs,sueloprin_ch,sueloprin_ks,sueloprin_cl,sueloprin_gl,sueloprin_sc,sueloprin_sn,sueloinifap_andosol_humico,sueloinifap_cambisol_humico,sueloinifap_regosol_eutrico,sueloinifap_feozem_haplico,sueloinifap_litosol,sueloinifap_cambisol_eutrico,sueloinifap_regosol_districo,sueloinifap_fluvisol_districo,sueloinifap_fluvisol_eutrico,sueloinifap_andosol_molico,sueloinifap_feozem_luvico,sueloinifap_na,sueloinifap_rendzina,sueloinifap_luvisol_cromico,sueloinifap_vertisol_pelico,sueloinifap_andosol_ocrico,sueloinifap_planosol_eutrico,sueloinifap_vertisol_cromico,sueloinifap_planosol_molico,sueloinifap_luvisol_ortico,sueloinifap_regosol_calcarico,sueloinifap_cambisol_cromico,sueloinifap_feozem_gleyico,sueloinifap_histosol_eutrico,sueloinifap_acrisol_humico,sueloinifap_feozem_calcarico,sueloinifap_castanozem_calcico,sueloinifap_cambisol_calcico_calcarico,sueloinifap_castanosem_haplico,sueloinifap_gleysol_molico,sueloinifap_solonchak_gleyico,sueloinifap_solonchak_molico,sueloinifap_SOLONCHAK ORTICO,slope_min,slope_max,slope_median,slope_mean,slope_sd
Puebla,P-012,632.9273325281214,780.7949415448322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.66913744900745,1038.0531366239202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.6064754183471,192.2119905015579,588.9038081530226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541.7138082897453,14.339851659194242,47.32352015464928,210.6682330140045,0.03327931521762612,78.11982643103985,455.86923157206974,65.65452363704645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.25353302383326,572.314299582733,440.15444146636037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.82335261294054,1060.8989214598803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381247601945171,10.654329100865123,4.737721716219663,5.266569874425701,2.0954834939101543
Puebla,P-004,83.21205549176238,1040.6567896341298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.84567476143875,782.316873891327,312.7062964731244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.4915462582805,0,758.3772988676096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.1531188845806,0,0,0,0,38.48011249209079,55.35715341882573,0,64.87846033037977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1988808991847,765.4190633931477,10.167477535445288,315.0834232980942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.255662551288836,783.0043142981399,300.608868276446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4518683003420034,11.412535650546594,2.710958095627347,3.3053740678922883,1.925117450579089
Estado de Mexico,E-181,1347.6263225657967,0,749.4405871518087,0.6264190759189554,122.71093448971195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.3589263004335,966.2256180202855,0,47.40363593309765,26.416083029311554,0,0,0,0,0,0,0,0,0,0,0,0,1890.8266260940509,303.1615541597658,0,26.416083029311554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.03632017296377,0,0,0,383.58860792397064,477.00323610073684,232.24931050406482,409.1229686465451,0,23.505424263186942,44.97547584574033,155.92291982595327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.2656278127045,0,986.5167634981534,0,88.62187197226078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.0712983559856,943.5971480332146,0,24.178116385958337,32.557700508066894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2827925309815507,11.819652481781647,5.017845565775856,5.26402504168197,2.6139021019473603
Estado de Mexico,E-182,2453.0538237690776,0,461.33377969511116,0,91.7540682284874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.49997146105954,2301.33900409597,0,248.56153358897177,218.74116254656573,0,0,0,0,0,0,0,0,0,0,0,0,2509.9395601305887,277.4609490154127,0,218.74116254656573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.5587441749341,2.755081869118874,0,0,121.77811857510468,1972.2265337054432,41.46313156562835,64.58990666929657,0,0,180.7701551331542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.5951977476943,312.47657890496197,2014.5185172762936,0,448.55137776393553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.5803753413873,2022.8195908888288,0,247.1326529227718,238.00110488011475,239.60794765974637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0527573959333338,10.96360180193068,5.180370148198008,5.514419549511179,2.2524257645123487
Estado de Mexico,E-191,901.0363049872518,0,382.24830973382825,0,2.0539107770450817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.8170343073749,0,792.5214911907393,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.9005612635906,80.09764773300179,0,0,5.340316501521729,0,0,0,0,0,0,0,0,0,0,0,0,0,368.07696700791786,0,0,0,203.23012123141808,527.1632603417731,0,109.03034832566784,0.07801266365099341,8.616425338052755,12.336732658150598,0,56.8066579314027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.41511248634645,441.7205499365265,0,780.2028630752509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.15521722138635,0,798.1434841211743,0,100.03982415557394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9720140482753248,16.931284226181376,7.551304703031593,7.950223235151279,4.13370105444099
Estado de Mexico,E-190,1541.9715859979901,0,762.493051371992,7.525750838648757,57.69547093169551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.74672868683956,0,1923.939130453502,0,0,0,0,0,0,0,0,0,0,0,0,0,2132.029010927394,196.85970010353742,0,0,40.79714810940972,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9049118684595,0,60.95630307624494,0,177.1914620394727,778.2213313326281,0,141.89208443030887,23.02715484346119,0,306.8083118973536,0,320.6842996523196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.32355606551437,211.39436371549044,0,1958.9679393593178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.4183634923641,0,1873.7199947994925,0,192.5475008484271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2746605216298015,16.473659943750217,6.097450339622229,6.6719202013771115,3.782765072817107
Estado de Mexico,E-188,2883.0267277519993,0,110.97497781403864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534.37712384964,0,459.62458171619875,0,0,0,0,0,0,0,0,0,0,0,0,0,1747.66653731873,1246.3351682471089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.826465709127067,0,0,105.13788729002276,75.51634100140573,1742.2532439018448,79.18632497169595,477.2565935760089,0,0,281.15496583872437,0,75.57896360868833,35.389194659246975,93.70172500923645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255.2652151609216,1292.5729597704635,0,446.1635306344284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282.4628915731878,0,479.56893236029634,0,1231.9698816323726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.445929219725484,19.78299093893622,7.235163943894778,8.247741340795184,4.140956923096444
Estado de Mexico,E-183,1290.2141900770287,0,987.6620561760493,0,129.55219221040787,7.1644165126776285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.875456028116638,1063.3977406248596,0,1301.0957985025182,26.22385982046289,0,0,0,0,0,0,0,0,0,0,0,0,2388.3689951554943,0,0,26.22385982046289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.5414537380975,0,0,187.33023259424888,0,557.9440258177771,0,142.31071980138873,0,39.61723035511642,815.8491926694503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.113801877096133,0,1096.4080146054569,0,1302.0710384935162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5275991215472,1028.0056598780623,0,1259.1943777686372,49.86521820776288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3354269353337618,17.931436176845377,6.014944895901399,6.651759514853635,3.8377557237782938
Estado de Mexico,E-187,814.775587393418,0,41.92012046533491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.8609754775728,0,10.83473238120868,0,0,0,0,0,0,0,0,0,0,0,0,0,576.5279293334617,280.16777852531976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.249713081380722,0,0,0,375.8912437273962,266.5033364588231,66.78876150288497,1.947002161564157,0,0,122.31565092664675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.0210459779353,556.7732663609357,0,5.901395519912648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.4137653386138,0,20.73763785719299,0,260.5443046629817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.398282917914253,17.375463498885026,8.7799576839822,9.596308055103256,3.7764278946976284
Estado de Mexico,E-186,590.9317762573256,0,73.32296806585963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.9272624961131,0,26.327481827223778,0,0,0,0,0,0,0,0,0,0,0,0,0,524.2822024778745,139.97254184546244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.060807937311864,0,0,0,280.4562520401527,91.82874794365351,97.91070208949657,14.276812410465807,0,0,140.9688768464409,0,0,13.752545055732911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.36234055634415,492.4448693637798,0,18.447534403196325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.75423738316914,0,37.682677520703614,0,122.81782941943999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.667579319384484,16.32087395935696,8.501617169671432,9.08549188305617,3.0055414110686303
Puebla,P-009,1338.9737744565148,17.093597998346613,4.128963750676275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.1963362054553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.42377418123,588.7725620242254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.048398423749,0,0,0,0,1091.5393925756423,0,0,27.606245397069515,0,44.21253918922701,0,0,9.746823069770771,0,9.042937549758232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.2123939263003,799.9839422790883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.7099274972635,0,0,0,624.4864087081553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352978378013408,17.60522977933057,7.019147632930702,7.748870001044823,3.7607132533505325
Puebla,P-010,2020.5037989914736,25.667566466531184,143.7185903308639,0,0,0,158.8958703724297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.09162464106237,2235.694201520241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225.0058643134644,123.7799618478394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.59438254578293,0,0,0,97.12364603748753,1853.2723454592947,11.47864117039199,0,26.16978539772988,0,5.654665111073203,0,40.48466316214604,0,0,98.00769727742058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.85185517424915,7.451848737992886,2183.4821222489654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.93014292316795,2258.665059072429,0,0,0,16.19062416578312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1674130896486563,15.558035591922312,7.0417020226155005,7.224124695395893,3.473715511313087
Puebla,P-007,1053.648884259016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.4629564783311,772.1859277806441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.0903786643847,442.5585055945905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.91509085408393,825.006903387683,2.1586921150203113,0,0,0,0,0,0,12.568197902274655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.8594382992373,421.8490836287813,339.9403623310056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.8740914412589,323.2217592254412,0,0,0,465.55303359235995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0495940700492974,11.61728677704064,6.91910428960712,6.847573546611185,2.434530934094031
Puebla,P-008,788.6406803114648,1.0338426840897788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.913564149418264,765.7609588461238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.2091557359048,51.46536725963722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.8677318306768,0,0,0,51.97228893066431,549.6374387711486,0.19706346313601802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.636616131429484,38.710079241561616,733.3278276225562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43915905069821,689.5649173931002,0,0,0,68.67044655176127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7414041579187647,11.73859521111469,7.8066382410820045,7.164477835720575,2.68422915938972
Estado de Mexico,E-185,1268.2381264257415,0,891.1228860243658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.9174193986055,0,987.443593051241,0,0,0,0,0,0,0,0,0,0,0,0,0,1808.5736338476822,350.7873786021641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.8870281524148,0,0,0,406.2511416190024,526.0433917164853,31.602378318458996,268.45550003105257,0,0,188.49881588667444,0,0,19.917955802104807,0,0,41.83177081393176,142.8730301096326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.3025072555235,828.4031582216766,0,962.6553469728088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.976167368061,0,1022.739199437067,0,328.64564564463404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7574718005025094,14.556072989519803,6.7827699858850465,6.943843772127199,3.2886309909144256
Estado de Mexico,E-184,1106.1265177800474,0,558.9830284395184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838.8202960238343,0,826.2892501957392,0,0,0,0,0,0,0,0,0,0,0,0,0,1548.0801747901007,117.02937142947277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.06642100714674,0,0,25.2688946851319,247.65293588909373,462.7294680491903,127.55532718209439,1.5821287591259443,0,0,268.26785777931957,0,0,0,0,0,432.98651286842073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1413790416282,713.2183795548146,0,823.7497876231168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.2701542261955,0,828.8341297702763,0,103.00526222313616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3815813357413822,13.599161216505252,6.472770331584545,6.697106173549646,3.3854543118142093
Puebla,P-002,2048.817371269813,2.6679309195434655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.59564292152163,1556.8896592679707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.6814006400514,893.8039015494409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.15954667609269,0,0,0,716.7881194057262,1108.8137566581815,82.73782078380631,0,0,0,0,0,0,87.9860586656103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.50389597350596,877.4772300664855,675.5041761494579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.39097132230336,656.9024155324532,0,0,0,903.191915334684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1418530449274538,11.751218386286755,6.234422112271557,6.742833301364515,2.572814063915281
Puebla,P-003,1352.7787194961656,0.7667743222707591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.44458197382636,1063.100911844621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.8162322493271,455.6515206630613,9.077740906058782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.885196127665264,0,0,0,658.6699815474423,636.0402531420572,21.156005146661492,0,0,0,0,0,0,18.794057854564624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.69889061684296,472.0088191466559,597.8377840549657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.65165016068266,598.1735722292676,0,0,0,456.7202714284583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.056243167075035,12.736030269132412,7.728436233466463,7.760370061560969,2.723319874640814
Tlaxcala,T-001,1729.1283827262675,793.3190650546045,0,0,0,0,59.76756961744793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.869085201436,1594.599559307544,0,444.0156437624873,0.7307291268883194,0,0,0,0,0,0,0,0,0,0,0,0,2582.2150173983555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.98762096635373,439.52004793159296,0,0,496.59608914349275,1447.3539466365307,0,0,8.762443216763256,0,87.99486950365845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.0720947260122,0,1605.1208519932638,0,477.0872388601358,3.934831818903781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.0455327861908,1578.74182296329,0,418.42766164894664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8264735207302102,12.284415950062952,4.244268091937737,4.310020254152921,2.459873758993525
Puebla,P-001,1974.466112010805,87.40755506272617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.4423569261992,1028.4313101476184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.022978432202,4.850688641615685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.74795574588055,0,0,0,600.725919996905,835.2219463281757,427.17784500287803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.342839992058,11.078357683182205,972.4524693985971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.960469910615,1075.9131971631082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480479591957659,14.047597643682886,5.857393627746531,6.212395416996096,2.726173246461859
Puebla,P-021,1520.4722359731575,3008.6603323851227,0,3.4143994819843897,0,0,121.50907627243404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902.168572136356,0,630.9577188865193,120.9297530897506,0,0,0,0,0,0,0,0,0,0,0,2733.4351579770446,911.0772738148453,0,257.65614034446617,611.6929908374427,120.9297530897506,19.264728049076567,0,0,0,0,0,0,0,0,0,0,0,1040.968807859196,1481.0889322867502,0,0,0,791.8926254885289,482.8554429894687,0,193.6536176613958,0,0,16.473484523061472,0,306.7012067248973,0,0,0,2.364571670792167,64.83833894203744,273.2190159662595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.5800662943712,0,0,3043.4748572943586,0,600.4738593238233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.6964594449996,0,643.5881421898464,0,890.7714424778655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9338979835213745,26.826434462482283,3.5546481692645773,5.59775127859656,5.433594726012914
Estado de Mexico,E-207,602.6696313316448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.987341360753481,0,480.3040288361056,0,111.3782611348177,0,0,0,0,0,0,0,0,0,0,0,0,0,480.3040288361056,0,0,111.3782611348177,0,10.987341360753481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.93960873039794,0,0,0,0,0,0,0,78.48645668243209,0,0,0,0,0,172.2435659188483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.0339624911888,0,0,0,0,225.63566884050786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.221556224524846,0,0,0,95.78519598722372,0,489.66287911987735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4655381158757743,22.266582061901666,10.29585823502857,11.021857985366855,5.71393417043262
Estado de Mexico,E-204,612.1574297621936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.41170560598567,0,432.7457241562223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.7457241562223,0,0,0,0,179.41170560598567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.0073562549781,0,0,0,0,166.15007350723823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.1574297621775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.14604531942692,0,0,0,0,0,422.01138444280764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5879666562906871,9.179870117969445,4.927622120169955,4.624345876055313,2.453480543037721
